"serial_no","category","intm_id","page","name","trade_name","registration_no","email","telephone","fax_no","address","contact_person","correspondence_address","correspondence_email","correspondence_telephone","correspondence_fax","website","exchange_name","emails_all","phone_numbers_all","validity","source_url"
"2916","Registered Stock Brokers in equity segment","30","117","NAM SECURITIES LTD.","NAM SECURITIES LTD.","INZ000260637","nammf@yahoo.com","9101123731122","","213,ARUNACHAL 19,BARAKHAMBA ROAD","","","","","","","INDIAN CLEARING CORPORATION LIMITED(ICCL)","nammf@yahoo.com","9101123731122","Aug 30, 1995 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"2917","Registered Stock Brokers in equity segment","30","117","NAM SECURITIES LTD.","NAM SECURITIES LTD.","INZ000260637","nammf@yahoo.com","9101123731122","","213,ARUNACHAL 19,BARAKHAMBA ROAD","","","","","","","NATIONAL STOCK EXCHANGE OF INDIA LIMITED","nammf@yahoo.com","9101123731122","Aug 30, 1995 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"2918","Registered Stock Brokers in equity segment","30","117","NAM SECURITIES LTD.","NAM SECURITIES LTD.","INZ000260637","nammf@yahoo.com","9101123731122","","213,ARUNACHAL 19,BARAKHAMBA ROAD","","","","","","","NSE Clearing Limited","nammf@yahoo.com","9101123731122","Aug 30, 1995 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"2919","Registered Stock Brokers in equity segment","30","117","NAMAH CAPITAL RESOURCES LTD.","NAMAH CAPITAL RESOURCES LTD.","INZ000237836","namahcap@yahoo.com","9102240990400","","OFF NO. 207, 2ND FLOOR, LINKWAY ESTATE, NEW LINK ROAD, MALAD (W),","","","","","","","NSE Clearing Limited","namahcap@yahoo.com","9102240990400","Aug 23, 2000 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"2920","Registered Stock Brokers in equity segment","30","117","NAMAH CAPITAL RESOURCES LTD.","NAMAH CAPITAL RESOURCES LTD.","INZ000237836","namahcap@yahoo.com","9102240990400","","OFF NO. 207, 2ND FLOOR, LINKWAY ESTATE, NEW LINK ROAD, MALAD (W),","","","","","","","NATIONAL STOCK EXCHANGE OF INDIA LIMITED","namahcap@yahoo.com","9102240990400","Aug 23, 2000 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"2921","Registered Stock Brokers in equity segment","30","117","NAMOH CAPITAL SERVICES PRIVATE LIMITED","NAMOH CAPITAL SERVICES PRIVATE LIMITED","INB261477831","","","","","","","","","","","METROPOLITAN STOCK EXCHANGE","","","Feb 05, 2013 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"2922","Registered Stock Brokers in equity segment","30","117","NAND GOPAL BANGUR","N G BANGUR & CO","INB030667311","","","","","","","","","","","CALCUTTA STOCK EXCHANGE","","","Nov 23, 1994 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"2923","Registered Stock Brokers in equity segment","30","117","NAND KISHORE DAGA","NAND KISHORE DAGA","INB030510915","","","","","","","","","","","CALCUTTA STOCK EXCHANGE","","","Feb 25, 1993 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"2924","Registered Stock Brokers in equity segment","30","117","NAND KISHORE PODDAR","NAND KISHORE PODDAR","INB030510513","","","","","","","","","","","CALCUTTA STOCK EXCHANGE","","","Feb 25, 1993 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"2925","Registered Stock Brokers in equity segment","30","117","NAND KUMAR PODDAR","NAND KUMAR PODDAR","INB030485714","","","","","","","","","","","CALCUTTA STOCK EXCHANGE","","","Jan 25, 1993 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"2926","Registered Stock Brokers in equity segment","30","118","NANDA S. KHEMANI","N. KHEMANI & CO.","INB031085815","","","","","","","","","","","CALCUTTA STOCK EXCHANGE","","","Apr 06, 2000 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"2927","Registered Stock Brokers in equity segment","30","118","NANDKISHOR JAGMOHANLAL DALAL","J. V. DALAL & SON.","INZ000252814","dkishor65@hotmail.com","9102222722051","","609, ROTUNDA BUILDING,6th FLOOR BOMBAY SAMACHAR MARG,FORT","","","","","","","BOMBAY STOCK EXCHANGE LIMITED","dkishor65@hotmail.com","9102222722051","Nov 26, 1992 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"2928","Registered Stock Brokers in equity segment","30","118","NANDKISHOR JAGMOHANLAL DALAL","J. V. DALAL & SON.","INZ000252814","dkishor65@hotmail.com","9102222722051","","609, ROTUNDA BUILDING,6th FLOOR BOMBAY SAMACHAR MARG,FORT","","","","","","","INDIAN CLEARING CORPORATION LIMITED(ICCL)","dkishor65@hotmail.com","9102222722051","Nov 26, 1992 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"2929","Registered Stock Brokers in equity segment","30","118","NANDLAL KEJRIWAL","NANDLAL KEJRIWAL","INB030491219","","","","","","","","","","","CALCUTTA STOCK EXCHANGE","","","Jan 25, 1993 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"2930","Registered Stock Brokers in equity segment","30","118","NANDLAL TANTIA","NANDLAL TANTIA","INB030666018","","","","","","","","","","","CALCUTTA STOCK EXCHANGE","","","Nov 23, 1994 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"2931","Registered Stock Brokers in equity segment","30","118","NANGALIA STOCK BROKING PVT.LTD.","NANGALIA STOCK BROKING PVT.LTD.","INZ000230337","admin@nangaliagroup.in","0919820190304","","508, The Stock Exchange Tower, Dalal Street, Fort,","","","","","","","INDIAN CLEARING CORPORATION LIMITED(ICCL)","admin@nangaliagroup.in","0919820190304","Dec 30, 1998 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"2932","Registered Stock Brokers in equity segment","30","118","NARAIN PRASAD DALMIA","NARAIN PRASAD DALMIA","INB030471914","","","","","","","","","","","CALCUTTA STOCK EXCHANGE","","","Jan 15, 1993 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"2933","Registered Stock Brokers in equity segment","30","118","NARAYAN CAPITAL PRIVATE LIMITED","NARAYAN CAPITAL PRIVATE LIMITED","INZ000207233","NARAYAN.INFO@SHARPMONEY.IN","001143642055","001143642055","A-28, 1ST FLOOR JHILMIL INDUSTRIAL AREA","","","","","","","INDIAN CLEARING CORPORATION LIMITED(ICCL)","NARAYAN.INFO@SHARPMONEY.IN","001143642055","Mar 19, 2014 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"2934","Registered Stock Brokers in equity segment","30","118","NARAYAN CAPITAL PRIVATE LIMITED","NARAYAN CAPITAL PRIVATE LIMITED","INZ000207233","NARAYAN.INFO@SHARPMONEY.IN","001143642055","001143642055","A-28, 1ST FLOOR JHILMIL INDUSTRIAL AREA","","","","","","","BOMBAY STOCK EXCHANGE LIMITED","NARAYAN.INFO@SHARPMONEY.IN","001143642055","Mar 19, 2014 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"2935","Registered Stock Brokers in equity segment","30","118","NARAYAN DAS MOHTA","M/S N.D. MOHTA & CO","INB030931111","","","","","","","","","","","CALCUTTA STOCK EXCHANGE","","","Aug 06, 1996 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"2936","Registered Stock Brokers in equity segment","30","118","NARAYAN PRASAD CHOKHANI","NARAYAN PRASAD CHOKHANI","INB030070915","","","","","","","","","","","CALCUTTA STOCK EXCHANGE","","","Nov 30, 1992 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"2937","Registered Stock Brokers in equity segment","30","118","NARAYAN PRASAD GOENKA","NARAYAN PRASAD GOENKA","INB030670318","","","","","","","","","","","CALCUTTA STOCK EXCHANGE","","","Nov 23, 1994 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"2938","Registered Stock Brokers in equity segment","30","118","NARAYAN SECURITIES LIMITED","NARAYAN SECURITIES LIMITED","INZ000176139","nspl@narayansecurities.com","9101149905508","9101125884872","E-1/7, IIIrd Floor East Patel Nagar","","","","","","","NATIONAL STOCK EXCHANGE OF INDIA LIMITED","nspl@narayansecurities.com","9101149905508","Aug 29, 1996 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"2939","Registered Stock Brokers in equity segment","30","118","NARAYAN SECURITIES LIMITED","NARAYAN SECURITIES LIMITED","INZ000176139","nspl@narayansecurities.com","9101149905508","9101125884872","E-1/7, IIIrd Floor East Patel Nagar","","","","","","","NSE Clearing Limited","nspl@narayansecurities.com","9101149905508","Aug 29, 1996 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"2940","Registered Stock Brokers in equity segment","30","118","NARAYAN SECURITIES LIMITED","NARAYAN SECURITIES LIMITED","INZ000176139","nspl@narayansecurities.com","9101149905508","9101125884872","E-1/7, IIIrd Floor East Patel Nagar","","","","","","","INDIAN CLEARING CORPORATION LIMITED(ICCL)","nspl@narayansecurities.com","9101149905508","Aug 29, 1996 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"2941","Registered Stock Brokers in equity segment","30","118","NARAYANI STOCK BROKING PRIVATE LIMITED","NARAYANI STOCK BROKING PRIVATE LIMITED","INB031449631","","","","","","","","","","","CALCUTTA STOCK EXCHANGE","","","Nov 21, 2011 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"2942","Registered Stock Brokers in equity segment","30","118","NARENDRA KEJRIWAL","NARENDRA KEJRIWAL","INB031024616","","","","","","","","","","","CALCUTTA STOCK EXCHANGE","","","Mar 31, 1998 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"2943","Registered Stock Brokers in equity segment","30","118","NARENDRA KUMAR DAKALIA","NARENDRA KUMAR DAKALIA & CO.","INB030070719","","","","","","","","","","","CALCUTTA STOCK EXCHANGE","","","Nov 30, 1992 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"2944","Registered Stock Brokers in equity segment","30","118","NARENDRA M PATEL","MATHURBHAI B PATEL","INB030665910","","","","","","","","","","","CALCUTTA STOCK EXCHANGE","","","Nov 23, 1994 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"2945","Registered Stock Brokers in equity segment","30","118","NARESH CHAND CHANDAK","NARESH CHAND CHANDAK","INB031038913","","","","","","","","","","","CALCUTTA STOCK EXCHANGE","","","Sep 16, 1998 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"2946","Registered Stock Brokers in equity segment","30","118","NARESH KUMAR AGARWAL","NARESH AGARWAL AND COMPANY","INB030064216","","","","","","","","","","","CALCUTTA STOCK EXCHANGE","","","Nov 30, 1992 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"2947","Registered Stock Brokers in equity segment","30","118","NARESH PACHISIA","NARESH PACHISIA","INB030057017","","","","","","","","","","","CALCUTTA STOCK EXCHANGE","","","Nov 30, 1992 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"2948","Registered Stock Brokers in equity segment","30","118","NARIMAN FINVEST PVT. LIMITED","NARIMAN FINVEST PVT. LIMITED","INZ000229936","info@narimanfinvest.com","02266338811","02266336854","31 A SHYAMAPRASOD MUKHERJEE ROAD","","","","","","","BOMBAY STOCK EXCHANGE LIMITED","info@narimanfinvest.com","02266338811","Feb 27, 1996 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"2949","Registered Stock Brokers in equity segment","30","118","NARIMAN FINVEST PVT. LIMITED","NARIMAN FINVEST PVT. LIMITED","INZ000229936","info@narimanfinvest.com","02266338811","02266336854","31 A SHYAMAPRASOD MUKHERJEE ROAD","","","","","","","NSE Clearing Limited","info@narimanfinvest.com","02266338811","Feb 27, 1996 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"2950","Registered Stock Brokers in equity segment","30","118","NARIMAN FINVEST PVT. LIMITED","NARIMAN FINVEST PVT. LIMITED","INZ000229936","info@narimanfinvest.com","02266338811","02266336854","31 A SHYAMAPRASOD MUKHERJEE ROAD","","","","","","","NATIONAL STOCK EXCHANGE OF INDIA LIMITED","info@narimanfinvest.com","02266338811","Feb 27, 1996 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"2951","Registered Stock Brokers in equity segment","30","119","NARIMAN FINVEST PVT. LIMITED","NARIMAN FINVEST PVT. LIMITED","INZ000229936","info@narimanfinvest.com","02266338811","02266336854","31 A SHYAMAPRASOD MUKHERJEE ROAD","","","","","","","INDIAN CLEARING CORPORATION LIMITED(ICCL)","info@narimanfinvest.com","02266338811","Feb 27, 1996 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"2952","Registered Stock Brokers in equity segment","30","119","NARIMAN POINT FINANCE LIMITED","NARIMAN POINT FINANCE LIMITED","INZ000247133","NPFL123@GMAIL.COM","9102222820349","","138-B, 13TH FLOOR, JOLLY MAKER CHAMBERS-II, 225, NARIMAN POINT,","","","","","","","INDIAN CLEARING CORPORATION LIMITED(ICCL)","NPFL123@GMAIL.COM","9102222820349","Sep 07, 2007 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"2953","Registered Stock Brokers in equity segment","30","119","NARIMAN POINT FINANCE LIMITED","NARIMAN POINT FINANCE LIMITED","INZ000247133","NPFL123@GMAIL.COM","9102222820349","","138-B, 13TH FLOOR, JOLLY MAKER CHAMBERS-II, 225, NARIMAN POINT,","","","","","","","BOMBAY STOCK EXCHANGE LIMITED","NPFL123@GMAIL.COM","9102222820349","Sep 07, 2007 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"2954","Registered Stock Brokers in equity segment","30","119","NARSING DASS BANGUR","MUGNEERAM BANGUR & CO.","INB030515028","","","","","","","","","","","CALCUTTA STOCK EXCHANGE","","","Feb 25, 1993 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"2955","Registered Stock Brokers in equity segment","30","119","NATHMAL LOHIA","N.M.LOHIA & CO.","INB030051219","","","","","","","","","","","CALCUTTA STOCK EXCHANGE","","","Nov 30, 1992 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"2956","Registered Stock Brokers in equity segment","30","119","NATVERLAL & SONS STOCK BROKERS PVT. LTD.","NATVERLAL & SONS STOCK BROKERS PVT. LTD.","INZ000243336","natverlal@gmail.com","9102242134444","","5/B, FAIRY MANOR, 13, R.S.MARG, FORT","","","","","","","NATIONAL STOCK EXCHANGE OF INDIA LIMITED","natverlal@gmail.com","9102242134444","Jan 07, 1998 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"2957","Registered Stock Brokers in equity segment","30","119","NATVERLAL & SONS STOCK BROKERS PVT. LTD.","NATVERLAL & SONS STOCK BROKERS PVT. LTD.","INZ000243336","natverlal@gmail.com","9102242134444","","5/B, FAIRY MANOR, 13, R.S.MARG, FORT","","","","","","","INDIAN CLEARING CORPORATION LIMITED(ICCL)","natverlal@gmail.com","9102242134444","Jan 07, 1998 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"2958","Registered Stock Brokers in equity segment","30","119","NATVERLAL & SONS STOCK BROKERS PVT. LTD.","NATVERLAL & SONS STOCK BROKERS PVT. LTD.","INZ000243336","natverlal@gmail.com","9102242134444","","5/B, FAIRY MANOR, 13, R.S.MARG, FORT","","","","","","","NSE Clearing Limited","natverlal@gmail.com","9102242134444","Jan 07, 1998 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"2959","Registered Stock Brokers in equity segment","30","119","Navi Securities Private Limited","Navi Securities Private Limited","INZ000295134","cs@navi.com","9108046306900","","09th Floor, Vaishnavi Tech Square Iballur Village, Begur Hobli","","","","","","","NATIONAL STOCK EXCHANGE OF INDIA LIMITED","cs@navi.com","9108046306900","Jun 24, 2020 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"2960","Registered Stock Brokers in equity segment","30","119","Navi Securities Private Limited","Navi Securities Private Limited","INZ000295134","cs@navi.com","9108046306900","","09th Floor, Vaishnavi Tech Square Iballur Village, Begur Hobli","","","","","","","NSE Clearing Limited","cs@navi.com","9108046306900","Jun 24, 2020 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"2961","Registered Stock Brokers in equity segment","30","119","NAVIA MARKETS LIMITED","NAVIA MARKETS LIMITED","INZ000095034","compliance@navia.co.in","919345950046","","DOOR NO. 9 CALAVALAS CENTENARY CENTRE 9TH FLOOR CLUB HOUSE ROAD ANNA ROAD","","","","","","","INDIAN CLEARING CORPORATION LIMITED(ICCL)","compliance@navia.co.in","919345950046","Dec 14, 2016 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"2962","Registered Stock Brokers in equity segment","30","119","NAVIA MARKETS LIMITED","NAVIA MARKETS LIMITED","INZ000095034","compliance@navia.co.in","919345950046","","DOOR NO. 9 CALAVALAS CENTENARY CENTRE 9TH FLOOR CLUB HOUSE ROAD ANNA ROAD","","","","","","","NATIONAL STOCK EXCHANGE OF INDIA LIMITED","compliance@navia.co.in","919345950046","Dec 14, 2016 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"2963","Registered Stock Brokers in equity segment","30","119","NAVIA MARKETS LIMITED","NAVIA MARKETS LIMITED","INZ000095034","compliance@navia.co.in","919345950046","","DOOR NO. 9 CALAVALAS CENTENARY CENTRE 9TH FLOOR CLUB HOUSE ROAD ANNA ROAD","","","","","","","BOMBAY STOCK EXCHANGE LIMITED","compliance@navia.co.in","919345950046","Dec 14, 2016 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"2964","Registered Stock Brokers in equity segment","30","119","NAVJEEVAN EQUITY BROKING PRIVATE LIMITED","NAVJEEVAN EQUITY BROKING PRIVATE LIMITED","INZ000192035","compliance@navjeevanbroking.com","9101415192718","","B-92, Rajdhani Anaj Mandi, Sikar Road,","","","","","","","METROPOLITAN STOCK EXCHANGE","compliance@navjeevanbroking.com","9101415192718","Sep 30, 2008 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"2965","Registered Stock Brokers in equity segment","30","119","NAVJEEVAN EQUITY BROKING PRIVATE LIMITED","NAVJEEVAN EQUITY BROKING PRIVATE LIMITED","INZ000192035","compliance@navjeevanbroking.com","9101415192718","","B-92, Rajdhani Anaj Mandi, Sikar Road,","","","","","","","INDIAN CLEARING CORPORATION LIMITED(ICCL)","compliance@navjeevanbroking.com","9101415192718","Sep 30, 2008 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"2966","Registered Stock Brokers in equity segment","30","119","NAVJEEVAN EQUITY BROKING PRIVATE LIMITED","NAVJEEVAN EQUITY BROKING PRIVATE LIMITED","INZ000192035","compliance@navjeevanbroking.com","9101415192718","","B-92, Rajdhani Anaj Mandi, Sikar Road,","","","","","","","NATIONAL STOCK EXCHANGE OF INDIA LIMITED","compliance@navjeevanbroking.com","9101415192718","Sep 30, 2008 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"2967","Registered Stock Brokers in equity segment","30","119","NAVJEEVAN EQUITY BROKING PRIVATE LIMITED","NAVJEEVAN EQUITY BROKING PRIVATE LIMITED","INZ000192035","compliance@navjeevanbroking.com","9101415192718","","B-92, Rajdhani Anaj Mandi, Sikar Road,","","","","","","","BOMBAY STOCK EXCHANGE LIMITED","compliance@navjeevanbroking.com","9101415192718","Sep 30, 2008 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"2968","Registered Stock Brokers in equity segment","30","119","NAVKAR SHARE & STOCK BROKERS PRIVATE LIMITED","NAVKAR SHARE & STOCK BROKERS PRIVATE LIMITED.","INZ000200531","pradip@navkardirect.com","0919879613341","","801, Dalal Street Commercial Co. operative Society Ltd 8th floor, GIFT CITY, Block 53, Zone 5","","","","","","","INDIAN CLEARING CORPORATION LIMITED(ICCL)","pradip@navkardirect.com","0919879613341","May 24, 2000 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"2969","Registered Stock Brokers in equity segment","30","119","NAVKAR SHARE & STOCK BROKERS PRIVATE LIMITED","NAVKAR SHARE & STOCK BROKERS PRIVATE LIMITED.","INZ000200531","pradip@navkardirect.com","0919879613341","","801, Dalal Street Commercial Co. operative Society Ltd 8th floor, GIFT CITY, Block 53, Zone 5","","","","","","","NATIONAL STOCK EXCHANGE OF INDIA LIMITED","pradip@navkardirect.com","0919879613341","May 24, 2000 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"2970","Registered Stock Brokers in equity segment","30","119","NAVNEET MOHTA","NAVNEET MOHTA","INB030078819","","","","","","","","","","","CALCUTTA STOCK EXCHANGE","","","Nov 30, 1992 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"2971","Registered Stock Brokers in equity segment","30","119","NAWAL KISHORE KEJRIWAL","NAWAL KISHORE KEJRIWAL","INB030512414","","","","","","","","","","","CALCUTTA STOCK EXCHANGE","","","Feb 25, 1993 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"2972","Registered Stock Brokers in equity segment","30","119","NAYAN M VALA SECURITIES PRIVATE LIMITED","NAYAN M VALA SECURITIES PRIVATE LIMITED","INZ000210233","dharmesh@nayanmvala.com","0919322295416","","403-404, COSMOS COURT, ABOVE WAMAN HARI PETHE JEWELLERS, S. V. ROAD, VILE PARLE (WEST),","","","","","","","INDIAN CLEARING CORPORATION LIMITED(ICCL)","dharmesh@nayanmvala.com","0919322295416","Oct 08, 2009 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"2973","Registered Stock Brokers in equity segment","30","119","NAYAN M VALA SECURITIES PRIVATE LIMITED","NAYAN M VALA SECURITIES PRIVATE LIMITED","INZ000210233","dharmesh@nayanmvala.com","0919322295416","","403-404, COSMOS COURT, ABOVE WAMAN HARI PETHE JEWELLERS, S. V. ROAD, VILE PARLE (WEST),","","","","","","","INDIAN CLEARING CORPORATION LIMITED(ICCL)","dharmesh@nayanmvala.com","0919322295416","Oct 08, 2009 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"2974","Registered Stock Brokers in equity segment","30","119","NAYAN M VALA SECURITIES PRIVATE LIMITED","NAYAN M VALA SECURITIES PRIVATE LIMITED","INZ000210233","dharmesh@nayanmvala.com","0919322295416","","403-404, COSMOS COURT, ABOVE WAMAN HARI PETHE JEWELLERS, S. V. ROAD, VILE PARLE (WEST),","","","","","","","NATIONAL STOCK EXCHANGE OF INDIA LIMITED","dharmesh@nayanmvala.com","0919322295416","Oct 08, 2009 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"2975","Registered Stock Brokers in equity segment","30","119","NAYAN M VALA SECURITIES PRIVATE LIMITED","NAYAN M VALA SECURITIES PRIVATE LIMITED","INZ000210233","dharmesh@nayanmvala.com","0919322295416","","403-404, COSMOS COURT, ABOVE WAMAN HARI PETHE JEWELLERS, S. V. ROAD, VILE PARLE (WEST),","","","","","","","NSE Clearing Limited","dharmesh@nayanmvala.com","0919322295416","Oct 08, 2009 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"2976","Registered Stock Brokers in equity segment","30","120","NAYAN M. VALA SECURITIES PRIVATE LIMITED","NAYAN M. VALA SECURITIES PRIVATE LIMITED","INZ030006936","","","","","","","","","","","CALCUTTA STOCK EXCHANGE","","","Apr 17, 2014 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"2977","Registered Stock Brokers in equity segment","30","120","NCJ SHARE AND STOCK BROKERS LIMITED","NCJ SHARE AND STOCK BROKERS LIMITED","INZ000214632","SHELTER_519@HOTMAIL.COM","9101123253694","","1 ST FLOOR,JWALA MANSION, 4/2-B ASAF ALI ROAD,","","","","","","","NATIONAL STOCK EXCHANGE OF INDIA LIMITED","SHELTER_519@HOTMAIL.COM","9101123253694","Jul 05, 1994 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"2978","Registered Stock Brokers in equity segment","30","120","NCJ SHARE AND STOCK BROKERS LIMITED","NCJ SHARE AND STOCK BROKERS LIMITED","INZ000214632","SHELTER_519@HOTMAIL.COM","9101123253694","","1 ST FLOOR,JWALA MANSION, 4/2-B ASAF ALI ROAD,","","","","","","","INDIAN CLEARING CORPORATION LIMITED(ICCL)","SHELTER_519@HOTMAIL.COM","9101123253694","Jul 05, 1994 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"2979","Registered Stock Brokers in equity segment","30","120","NCJ SHARE AND STOCK BROKERS LIMITED","NCJ SHARE AND STOCK BROKERS LIMITED","INZ000214632","SHELTER_519@HOTMAIL.COM","9101123253694","","1 ST FLOOR,JWALA MANSION, 4/2-B ASAF ALI ROAD,","","","","","","","NSE Clearing Limited","SHELTER_519@HOTMAIL.COM","9101123253694","Jul 05, 1994 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
